,Order ID,UserID,MODEL/DESC,Review Content,Rating
26101,3.13469E+14,8048,ZC150838,775555159 01 thg 11 2021,5
26104,3.12252E+14,35423,B2240596,Nhi P. 18 thg 11 2021,5
26105,3.12252E+14,35423,RK762168,Vgfghfghcfhhcghdsasđbnnkkbbvvbbnnnnnnbbvfdfghjhdscvbjkjhffffffggvcdrtyụgffff,5
26108,3.13446E+14,4298,K2213204,0916734642 12 Oct 2021,5
26109,3.13446E+14,4298,BL42Q166,0916734642 12 Oct 2021,5
26111,3.12238E+14,24490,G134S495,Loan D. 24 Oct 2021,5
26113,3.13458E+14,35972,B2240596,"Chảo to, sâu, màu rất xinh. Shop giao hàng rất nhanh. Shipper giao hàng vui vẻ, nhiệt tình...",5
26115,3.13466E+14,16608,H9100614,"Dịch COVID- 19 còn diễn biến phức tạp, khó lường. Chúng ta đang tăng cường thực hiện các biện pháp để kiểm soát. Mỗi người hãy tiếp tục nâng cao cảnh giác, thực hiện biện pháp “5K và tiêm vắc xin” để bảo vệ sức khỏe, tính mạng của bản thân, gia đình và cộng đồng; chung sức, đồng lòng với Thành phố chăm lo sức khỏe và an sinh xã hội cho người dân gặp khó khăn để cùng nhau vượt qua đại dịch.",5
26117,3.13432E+14,32101,EY701D15,"Nồi dùng rất thích, nhiệt độ cao và đều. Lòng nồi rộng rãi, dễ vệ sinh. Nói chung là tương đối ưng ý.",5
26119,3.13463E+14,34486,G2552802,Nguyễn Đ. 12 Oct 2021,5
26121,3.12245E+14,2846,CCWCW3-05,0848080200 24 Oct 2021,5
26124,3.13461E+14,1063,K2213204,*******818 19 Oct 2021,5
26125,3.13461E+14,1063,BL42Q166,*******818 13 Oct 2021,5
26127,3.1225E+14,48417,CCWCW2-07,Võ M. 13 Oct 2021,5
26130,3.12227E+14,49901,EY401D15,anh N. 12 Oct 2021,5
26131,3.12227E+14,49901,B2240596,anh N. 12 Oct 2021,5
26133,3.12236E+14,33811,B2266495,chảo okela đẹp,5
26136,3.12252E+14,14513,G2552802,Calvin C. 14 Oct 2021,5
26137,3.12252E+14,14513,K221S244,Calvin C. 14 Oct 2021,5
26139,3.12253E+14,39759,BI81252A,"Mình mua bàn ủi Tefal đúng dịp đc tặng bé ấm đun mini này rất ưng ý. Tefal tư vấn rất nhiệt tình, chu đáo. Đóng gói cũng rất cản thận và giao hàng siêu nhanh. Cảm ơn shop nhiều",5
26141,3.12264E+14,35090,CCWCW2-022,"Nhận đc hàng bị móp. Dù là lỗi sản phẩm hay do quá trình vẩn chuyển gì đi nữa. Mình mua cho người khác nên khi nhận đc thì hơi thất vọng. Dù bạn mình nói ổn, vẫn dùng k đổi lại hàng nhưng mong rằng shop nên chú ý hơn",3
26144,3.13447E+14,32862,EY401D15,Nguyễn T. 12 Oct 2021,5
26145,3.13447E+14,32862,B2240596,Nguyễn T. 12 Oct 2021,5
26147,3.13453E+14,56095,EY401D15,"Hàng được giao rất nhanh, được tặng kèm chảo và cả 2 món đều được đóng gói kỹ. Nhiệt độ để nấu ăn của nồi khá nóng nên phải canh thường xuyên, nồi chống dính tốt nên dễ vệ sinh. Mình đã dùng nồi được 10 ngày và dùng để nướng bánh, chiên gà, thịt đều ok nếu canh kỹ nhiệt. Cần sử dụng thời gian lâu hơn để kiểm tra độ bền",4
26150,3.12222E+14,2869,B2240596,0856353007 30 Oct 2021,5
26151,3.12222E+14,2869,EY401D15,"Mình xài lần đầu, thấy ngon lắm nha",5
26153,3.13465E+14,14369,CCWCW2-07,"hàng chưa dùng nên chưa biết chất lượng, nhưng cảm quan là rất ok^^",5
26155,3.12238E+14,28405,G1350496,Mỹ L. 22 Oct 2021,5
26158,3.13453E+14,46919,B2240596,Tâm N. 11 Oct 2021,5
26159,3.13453E+14,46919,EY201815,"Giao hàng nhanh cực luôn , săn sale được giá ok mà còn được tặng hẳn cái chảo chống dính , chưa test thử máy nên chưa biết ra sao .",5
26162,3.13431E+14,10810,B2240596,"sản phẩm tốt, giao hàng nhanh",5
26163,3.13431E+14,10810,EY201815,942424753 20 Oct 2021,5
26168,3.1222E+14,43955,G1354595,Update: Bên TTBH Tefal có liên hệ để đổi nồi mới nhưng do chỉ trầy trên thành nồi nên tôi quyết định sẽ dùng luôn. Khá hài lòng với dịch vụ CSKH tận tình của Tefal. Giao hàng nhanh. Nồi không bị méo nhưng thành nồi bên trong bị trầy 1 vệt. Cảm giác như mua hàng trong đợt khuyến mãi toàn là hàng lỗi. Bỏ tiền ra mua mà không được sản phẩm như mong muốn.,5
26169,3.1222E+14,43955,G2550302,"Update: Bên TTBH Tefal đã liên hệ nhờ mang chảo ra và viết biên nhận đổi chảo mới sau tầm 1 tuần. CSKH tận tình nên cũng khá an tâm. Mua cái chảo cả triệu mà méo mó nhìn chán thiệt. Tôi không nghĩ là bị méo do vận chuyển vì chảo khá dày và được đóng gói khá kỹ trong thùng với nhiều giấy lót bên trong, kiện hàng cũng nguyên vẹn khi nhận, kho hàng cũng ở HCM chứ không vận chuyển xa từ tỉnh khác.",5
26170,3.1222E+14,43955,K221S244,Dao bén. Dùng tốt.,5
26171,3.1222E+14,43955,G2552802,Cán lỏng lẻo. Bên ngoài bị trầy nhẹ. Cảm giác như hàng hoá bán ra trong các đợt khuyến mãi hầu như toàn hàng lỗi. 🤷🏻‍♂️,3
26174,3.12227E+14,20641,B2240596,Huỳnh V. 13 Oct 2021,5
26175,3.12227E+14,20641,EY401D15,Huỳnh V. 13 Oct 2021,5
26177,3.12264E+14,38083,G1350296,Phạm L. 14 Oct 2021,5
26180,3.13454E+14,50531,B2240596,"Sản phẩm đẹp, chưa sử dụng nhưng rất háo hức, mong sản phẩm chất lượng tốt. 👍👍👍👍👍👍👍👍",5
26181,3.13454E+14,50531,RK732168,"Sản phẩm tốt, mẫu mã đẹp 👍👍👍👍👍👍👍👍👍👍👍👍😛😛👍👍😑💪💪💪💪💪💪💪💪😑😑😑😑",5
26183,3.1342E+14,7102,G1432305,"nồi dùng khá tốt, nhẹ và dễ sử dụng. lòng chảo hơi vồng lên. tư vấn khách hàng nhiệt tình. sẽ dùng ít lâu thử độ bền",4
26185,3.13411E+14,46563,CCWCW2-04,Tuan S. 24 Oct 2021,5
26187,3.12262E+14,36205,EY201D15,Pe N. 24 Oct 2021,5
26189,3.12219E+14,9367,G803S695,Hàng chất lượng đúng như thông tin sản phẩm chính hãng,5
26191,3.13434E+14,32579,EY401D15,Nguyễn T. 25 Oct 2021,5
26193,3.12216E+14,21738,G134S495,Hồng L. 25 Oct 2021,5
26197,3.12206E+14,38579,G803S695,rất xịn,5
26198,3.12206E+14,38579,MB520138,Phạm T. 02 thg 11 2021,5
26199,3.12206E+14,38579,G1434406,"nồi xịn xò, đáng mua",5
26202,3.12212E+14,33332,K221S244,Nguyễn T. 15 Oct 2021,5
26203,3.12212E+14,33332,BL967B66,Nguyễn T. 15 Oct 2021,5
26206,3.1346E+14,4831,MB520138,0936335089 13 Oct 2021,5
26207,3.1346E+14,4831,FW501815,0936335089 13 Oct 2021,5
26210,3.13466E+14,3229,B2240596,0903023003 12 Oct 2021,5
26211,3.13466E+14,3229,EY401D15,0903023003 12 Oct 2021,5
26214,3.13464E+14,20807,K2213204,Hà N. 20 Oct 2021,5
26215,3.13464E+14,20807,BL42Q166,Hà N. 15 Oct 2021,5
26218,3.12251E+14,37212,K221S244,Philipp H. 21 Oct 2021,5
26219,3.12251E+14,37212,G2550502,Philipp H. 21 Oct 2021,5
26222,3.13413E+14,558,EY201815,hàng đẹp .đúng mẫu .giao hàng nhanh .tư vấn nhiệt tình . shipper vui vẻ .nói chung sẽ ủng hộ cho shop,5
26223,3.13413E+14,558,B2240596,*******430 18 Oct 2021,5
26226,3.12238E+14,23124,H9109014,Kiều T. 29 Oct 2021,5
26227,3.12238E+14,23124,EY701D15,Kiều T. 14 Oct 2021,5
26229,3.12238E+14,17953,G1350296,Ha T. 06 thg 11 2021,5
26231,3.13465E+14,47066,RK762168,Tùng 13 Oct 2021,5
26234,3.13438E+14,1539,B2240596,0339058002 03 thg 11 2021,5
26235,3.13438E+14,1539,EY401D15,0339058002 03 thg 11 2021,5
26238,3.13456E+14,36686,B2240596,chảo đẹp,5
26239,3.13456E+14,36686,EY201815,g1 tuần rồi mà nay mới kiểm tta được. Hơi hôi mùi nhựa. Nồi đẹp chưa sử dụng nên chưa bk sao. sửa dụng xong sẽ quay lại đánh giá tỉeos,5
26242,3.12231E+14,462,K221S244,*******354 30 Oct 2021,5
26243,3.12231E+14,462,G2550243,*******354 20 Oct 2021,5
26245,3.1345E+14,36682,B2240596,chảo dày dặn nhìn ổn áp. lúc giao hàng tới tưởng bếp ga. vì nó hơi to. chiên xào gì cũng ko tốn dầu,5
26248,3.13451E+14,14837,CY601868,Chau P. 01 thg 11 2021,5
26249,3.13451E+14,14837,B2260295,Chau P. 17 Oct 2021,5
26251,3.13464E+14,52330,B2240596,mỹ D. 12 Oct 2021,5
26253,3.12244E+14,10136,ZC150838,"Giao hàng nhanh! lắp ráp khá đơn giản nha các b. ép rất ổn. bã khá là kiệt dùng hết sức vắt thì có thể nhỏ ra vài giọt nc. nước ép còn chút lợn cợn, để uống luôn cho có chất sơ :))",5
26255,3.13431E+14,19796,BL967B66,Huong 11 Oct 2021,5
26257,3.12236E+14,21195,EY401D15,"Nồi khá đẹp ,mình mới dùng mấy lần khá là ưng ý. rất tiện cho những người ít thời gian để nấu nướng.",5
26260,3.13437E+14,53314,K2213204,Do to và sắc cho dù là hàng tặng thêm,5
26261,3.13437E+14,53314,BL42Q166,máy xay mạnh và nhanh. máy ép thì là máy ép nhanh nên ép ko kiệt.,5
26263,3.13457E+14,27080,B2260295,Sp kèm theo khi mua nổi áp suốt nhưng móp méo tùm lum. Sau đó nhà sản xuất đã liên hệ đổi hàng cho mình nhé ạ.,4
26266,3.13455E+14,185,B2240596,*******135 05 thg 11 2021,5
26267,3.13455E+14,185,EY401D15,"mua đúng khung giờ vàng 10-10 mà không thấy có quà tặng thêm. sản phẩm đẹp, giao hàng nhanh.",4
26270,3.13462E+14,15067,H9109014,mới nhận nhưng nồi hơi bị xước. dùng thì có hơi thoát ra từ khay chắc do không kín,3
26271,3.13462E+14,15067,EY701D15,Nồi chiên thực phẩm ok nhưng vẫn có vài lỗi sản phẩm tí như mới nhận vành nồi đã bị xước ít với khi chiên có hơi nước thoát ra ở cạnh khay,3
26273,3.12213E+14,9406,FW501815,908743191 28 Oct 2021,5
26275,3.12232E+14,20132,B2240596,Huynh V. 16 Oct 2021,5
26278,3.13448E+14,34474,B2240596,Nguyễn Đ. 19 Oct 2021,5
26279,3.13448E+14,34474,EY201D15,Nguyễn Đ. 19 Oct 2021,5
26282,3.13411E+14,11188,EY701D15,"giao hàng siêu nhanh, vừa đặt hôm trước hôm sau có luôn, shop bọc hàng rất cẩn thận. mình mới thử chiên đùi gà thấy ngon ạ, bên ngoài giòn rụm, da vàng, bên trong mềm.",5
26283,3.13411E+14,11188,H9109014,"chảo được tặng rất dày dặn và chắc tay, nhưng hơi to và dày, nhà mình ít người nên chắc ít dùng đến",5
26286,3.13461E+14,35992,EY201815,"Mua lần 2,lần trước quá tốt nên nhỏ em nhờ mua dùm.Shop gòi hàng kỹ khiong thể chê.Cảm ơn ạ.",5
26287,3.13461E+14,35992,B2240596,"Mua đợt 10.10 được km,quá tốt ạ.",5
26291,3.13459E+14,48421,K2213504,"Dao bén, dùng rất thích",5
26292,3.13459E+14,48421,MB520138,"Máy được tặng, chưa sử dụng nên chưa biết, nhưng nhìn chắc chắn, nhỏ gọn rất tiện lợi",5
26293,3.13459E+14,48421,G803S695,"Giao hàng nhanh, đóng gói cẩn thận, màu vàng hồng đẹp mắt, đợi nhận được quà khuyến mãi",5
26295,3.12202E+14,2359,CCWCW2-07,"Giao đúng mẫu, chảo đẹp, giao hàng nhanh. Hình ảnh chỉ mang tính chất nhận xu. !!!!!!!!!!!!",5
26297,3.12243E+14,20751,EY401D15,"má ơi giao hàng siêu nhanh, mình ở phan thiết, đặt 0h đêm 10/10 mà trưa 11/10 mình nhận được rồi. Giao hàng thùng đẹp, bao bọc cẩn thận, đủ quà tặng kèm Cảm ơn sốp nhe, cảm ơn lzd nhe",5
26299,3.13431E+14,24973,G1350296,Lâm H. 01 thg 11 2021,5
26301,3.12255E+14,56203,K2213204,"dao cắt rất ngọt, cầm nhẹ tay, không biết về lâu dài co được sắc như vậy không. Nói chung rất hài lòng. Lúc đầu tưởng 20cm ngắn nhưng nhận đc thì dao dài lắm.",5
26303,3.13443E+14,49218,BL967B66,Vũ T. 20 Oct 2021,5
26306,3.12224E+14,21428,B2240596,Hằng V. 28 Oct 2021,5
26307,3.12224E+14,21428,EY401D15,Hằng V. 14 Oct 2021,5
26310,3.12193E+14,41575,EY201815,"Giao hàng nhanh, đặt 2 ngày là có, nồi dùng ổn lắm nha, nhưng mà phần lồng nồi đóng vô thấy ko chắc chắn lắm",5
26311,3.12193E+14,41575,B2240596,"Chảo đẹp xuất sắc, dùng cũng rất okey, giao hàng siêu nhanh, mua nckd đc tặng kèm, tưởng là chảo nhỏ thôi ai ngờ to lắm luôn",5
26313,3.13416E+14,26729,EY201D15,Nướng rất ngon,5
26315,3.12231E+14,40343,G1350496,"10/10, chảo rất chất lượng. ko chê vào đâu đc",5
26317,3.12236E+14,9496,EY201815,mua sale còn được tặng thêm 2 món quà rất xịn. Mn nên mua nhé,5
26319,3.12214E+14,48705,EY401D15,Văn H. 11 thg 11 2021,5
26322,3.12229E+14,46818,EY401D15,Tuấn N. 11 Oct 2021,5
26323,3.12229E+14,46818,B2240596,Tuấn N. 11 Oct 2021,5
26326,3.12222E+14,2504,B2240596,0773474292 15 Oct 2021,5
26327,3.12222E+14,2504,RK762168,"giao hàng nhanh, trúng chiều mưa nhưng shipper nhiệt tình. nồi đẹp chắc chắn. mai mình mới nấu thử.",5
26329,3.13449E+14,37684,CCWCW2-07,Phương H. 12 Oct 2021,5
26332,3.13428E+14,19828,H9109014,"chảo tặng nhưng rất đẹp, rất ưng khi mua lazmall",5
26333,3.13428E+14,19828,KO850810,"mua tặng mẹ, mẹ khen ấm đẹp lắm, được tặng quà và tư vấn rất nhiệt tìnhhhhhhh, nên mua nha mnnnnnnnnnn",5
26335,3.1223E+14,37421,EY401D15,Phuong N. 15 Oct 2021,5
26338,3.1223E+14,42793,K221S244,Thủy V. 06 thg 11 2021,5
26339,3.1223E+14,42793,BL967B66,Thủy V. 06 thg 11 2021,5
26342,3.13438E+14,2266,EY201815,Sp chất lươngSp chất lươngSp chất lương,5
26343,3.13438E+14,2266,B2240596,Sp chất lươngSp chất lươngSp chất lươngSp chất lươngSp chất lươngSp chất lươngSp chất lương,5
26347,3.12241E+14,48635,K221S244,Bộ dao tặng kèm rất đẹp. Độ hoàn thiện cao và rất đáng giá. Ship hàng nhanh ……………………………………..,5
26348,3.12241E+14,48635,G1358696,"Chảo mua lần thứ 2. Dùng rất tốt, phù hợp với bếp từ, bắt nhiệt nhanh. Chảo rất chắc chắn, màu sắc cũng đẹp",5
26349,3.12241E+14,48635,BL967B66,"Sản phẩm vận chuyện rất nhanh. 2 ngày đã có hàng. Giá cả khi sales rất tốt, mình mở hộp làm sữa bắp ngay. Sản phẩm cứng cáp, rất đẹp, chất lượng khỏi chê",5
26351,3.13456E+14,32551,G1352395,"đóng gói đẹp, châc chắn nồi to hơn tưởng tượng",5
26353,3.12251E+14,13207,IT3440E0,"[ Seller replied ]Chào bạn, Tefal xin cảm ơn bạn đã chia sẻ đánh giá tích cực cho sản phẩm của gian hàng. Nếu cần hỗ trợ thêm thông tin gì về sản phẩm hoặc chương trình khuyến mãi, bạn đừng ngại liên hệ lại với gian hàng qua kênh chat nha. Chúc bạn và những người thân yêu có thật nhiều sức khỏe.",5
26355,3.13401E+14,37991,B2266695,"chảo đẹp, to, dày và không bị méo. Chảo được gói rất là kĩ luôn. Lazada giao hàng thì quá nhanh.",5
26357,3.1343E+14,7958,CCWCW2-07,765368456 26 Oct 2021,5
26360,3.13422E+14,26666,K221S244,Sản phẩm mua kèm 0đ mà thích ơi là thích :))) dao xịn lắm à nha,5
26361,3.13422E+14,26666,BL967B66,Giao hàng nhanh đỉnh luôn :))) đặt 0h 10.10 mà trưa 11.10 nhận được hàng rồi. Ta nói nó ưng gì đâu á.,5
26364,3.12221E+14,24505,B2240596,Loan K. 21 Oct 2021,5
26365,3.12221E+14,24505,EY201815,Loan K. 18 Oct 2021,5
26368,3.1342E+14,20041,MB520138,"Được tặng kèm khi mua nồi chiên, hàng chuẩn đẹp. Chưa dùng thử ko biết thế nào nhưng hàng chất lượng cũng yên tâm",5
26369,3.1342E+14,20041,FW501815,"Nồi đẹp, tuy nhiên mình thấy dung tích hơi nhỏ so với thông tin 11L, mình để 2 cái má đùi gà đã thấy chiếm dung tích rồi. Tuy nhiên thịt nướng mềm ngon và ko bị khô cứng. Đc tặng kèm máy xay thịt nữa, máy lên nhiệt nhanh, nhưng vẫn phải trở mặt",5
26372,3.12197E+14,21804,B2240596,"chảo chất lượng, đẹp, đc tặng kèm cùng với nckd",5
26373,3.12197E+14,21804,EY401D15,"Mình mua dịp sale nên đc giá tốt, đóng gói cẩn thận, nồi đẹp, chạy êm, nướng đồ rất ngon, nên mua nha mn, tha hồ bày vẻ nhiều món, tiện lợi",5
26375,3.13451E+14,52553,EY201815,"Nồi chiên đẹp, lòng nồi rộng, dễ vs nữa, mình thử nướng thịt với mực thấy hơi khô, nhiệt độ nồi khá cao, nên bạn nào làm theo ct trên mạng thì giảm nhiệt 1 tí",5
26378,3.12201E+14,24172,B2240596,"Canh sale mua nồi chiên không dầu lúc nửa đêm, được tặng chảo nhưng lúc giao hàng ko thấy quánh nhỏ đi kèm, cứ tưởng bị hụt quà lúc 0h. Ai dè 2-3 tuần sau được gọi giao thêm, yeah 🥰 Cả chảo và quánh tặng kèm đều xịn. 5 sao cho Tefal.",5
26379,3.12201E+14,24172,EY201D15,"Nồi nướng ngon, để vừa hẳn một con gà, nướng thử con gà thì thịt ko bị khô, mọng nước. Máy chạy êm. Giao hàng nhanh.",5
26382,3.1344E+14,21400,B2240596,Hằng N. 07 thg 11 2021,5
26383,3.1344E+14,21400,EY401D15,Hằng N. 01 thg 11 2021,5
26386,3.12229E+14,14609,B2240596,"thành chảo hơi bén, màu sắc và chất lượng khá ổn.",4
26387,3.12229E+14,14609,RK522168,"Kiểu dáng đẹp, hiện đại. Nấu cơm ngon dẻo, nhanh chóng với nhiều chức năng. Tuy nhiên khi mở nắp, nước xung quanh chảy đọng lại quanh thành nồi, phải tự lau vì sợ nước chảy vào bên trong lòng nồi. Khi đậy nắp âm thanh nghe hơi to.",4
26389,3.12243E+14,5623,RK730168,0967152401 19 Oct 2021,5
26391,3.13402E+14,50414,EY701D15,diệu L. 01 thg 11 2021,5
26394,3.13422E+14,44518,B2240596,Trần Â. 20 Oct 2021,5
26395,3.13422E+14,44518,EY201D15,Trần Â. 20 Oct 2021,5
26398,3.13449E+14,19852,EY401D15,"Mình dùng được gần một tháng rồi mới đánh giá nè. Shop chuẩn bị hàng siêu nhanh, giao cũng nhanh, tư vấn tận tình. Nồi đẹp, nhiệt ổn, không ồn, làm món gì cũng ngon, cảm ứng nhạy. Muốn vàng đều phải trở, khay hứng dầu không tách rời đc vệ sinh hơi cực, khớp đóng vào còn hơi khó khăn một chút. Túm lại nồi vẫn xịn. Update là mình vừa nhận đc thêm quà tặng từ Tefal, giao trước hẹn luôn. Thật sự uy tín, tận tình, quà tặng chất lượng thật sự.",5
26399,3.13449E+14,19852,B2240596,"Chảo tặng kèm nhưng xịn lắm nha, lòng sâu nên dễ nấu ăn. Gói hàng rất kĩ, giao hàng nhanh. Chảo tặng kèm nhưng xịn lắm nha, lòng sâu nên dễ nấu ăn. Gói hàng rất kĩ, giao hàng nhanh.",5
26402,3.13393E+14,11970,H9100514,"chảo mình nhận về được thì móp méo. may mắn là dịch vụ Tefal tốt, mình được đổi chảo mới và dùng rất thích",5
26403,3.13393E+14,11970,CCWCW2-014,"shop đóng hàng không chắc chắn, chảo mình nhận được thì móp méo. may mà còn trả được hàng, shop xử lý cũng nhanh. chảo được đổi rồi thì dùng thích lắm",5
26405,3.13403E+14,44384,CCWCW2-021,hàng đẹp. sử dụng okiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiiii kkkkkkkkkkkkkkkkkk,5
26408,3.13425E+14,31589,B2240596,"chảo chất lượng tốt cực, chống dính tuyệt vời, shop nhiệt tình lắm",5
26409,3.13425E+14,31589,EY401D15,"nồi chiên chất lượng tốt giao hàng nhanh, shop nhiệt tình, sản phẩm chảo tặng kèm chất lượng",5
26411,3.1341E+14,55042,K3100122,"Nhỏ trong lòng bàn tay nha các bạn.nhỏ bé,chắc chắn.",3
26413,3.12245E+14,47408,H9109014,"Giao hàng nhanh chóng, chảo đẹp, có điều tay cầm hơi lỏng. Hình ảnh và video mang tính nhận xu",5
26416,3.13433E+14,980,B2240596,*******756 08 thg 11 2021,5
26417,3.13433E+14,980,RK762168,sản phẩm ok có dịp sẽ ủng hộ shop,5
26419,3.13434E+14,32160,KI800D68,"Xài tốt, không bị lỗi, giao hàng nhanh dã man",5
26421,3.12233E+14,53647,CCWCW2-04,"sản phẩm đẹp, giao hàng hơi chậm nhưng đóng gói cẩn thận, đã mua nhiều lần của Tefal và rất hài lòng với sản phẩm nhận được",5
26424,3.13431E+14,10075,B2240596,nice package and well used,5
26425,3.13431E+14,10075,EY201D15,giao hàng nhanh và chất lượng sản phẩm rất tốt,5
26428,3.13446E+14,41477,K221S244,Thu H. 14 Oct 2021,5
26429,3.13446E+14,41477,BL967B66,Máy tốt Rất thích,5
26432,3.12246E+14,48238,EY401D15,Vân A. 27 Oct 2021,5
26433,3.12246E+14,48238,B2240596,"Nồi đẹp với sang lắm, giao hàng nhanh lắm. Hôm qua đặt hôm nay có rùi, Lazada giao hàng ok nhất mùa dịch này luôn. Có điều buồn Tefal quá cố gắng 0h02p đã chốt đơn rùi vậy mà không thấy quà tặng thêm :((( chỉ có quà đi kèm là cái chảo chiên 26cm",5
26435,3.12204E+14,14514,EY201D15,Cam 20 Oct 2021,5
26438,3.12221E+14,25617,B2240596,Lê T. 18 Oct 2021,5
26439,3.12221E+14,25617,EY401D15,Lê T. 13 Oct 2021,5
26442,3.13407E+14,50921,B2240596,xịn xò.,5
26443,3.13407E+14,50921,EY201815,nồi đẹp. nướng ngon.,5
26445,3.12244E+14,212,BL967B66,"Giao hàng nhanh, sp tốt. Quà tặng đầy đủ như quảng cáo. Tư vấn nhanh, nhiệt tình.",5
26447,3.13426E+14,24268,K221S244,bennnnnnnnnnnnnnnnnnnnn duttttttttttttttttttt tayyyyyyyyyyyy luonnnnnnnnnnnnnn,5
26450,3.12254E+14,16947,B2240596,Hài lòng. Hàng tặng kèm nhưng được đóng gói cẩn thận.,5
26451,3.12254E+14,16947,EY201D15,Đóng gói và vận chuyển hàng nhanh. Hàng đẹp như mong đợi. Mua vào đợt KM nên được tặng chảo chống dính,5
26453,3.12228E+14,19621,MB520138,Hoàng V. 14 Oct 2021,5
26455,3.12197E+14,53692,EY201D15,"Sản phẩm chất lượng rất tốt. Mình đã làm thử nhiều món (nướng gà, thịt sườn, cá, chiên khoai tây, làm bánh,…) kết quả rất tốt. Nên mua nha mn.",5
26458,3.12247E+14,34585,B2240596,Giao hàng nhanh. Chảo rất sang và đẹp.,5
26459,3.12247E+14,34585,EY401D15,"Giao hàng rất chuyên nghiệp, nướng rất nhanh và cho món ăn ngon. Đáng tiền cho chiếc nồi như thế này",5
26462,3.134E+14,3752,BL985A31,hang tot nhung khi can lien he shop thi chi nhan tin duoc qua lazada. nen cung cap so DT de lien he khi can hoi ve SP,4
26463,3.134E+14,3752,MB520138,chua su dung chua biet,3
26466,3.12208E+14,5420,B2240596,"chảo đay dặn chống dính tốt chiên xào nấu j cung dk, hàng tặng nhưng rất chất lượng nha, mn nên tham khảo loại này",5
26467,3.12208E+14,5420,EY201815,"nướng thit nguyên tảng rất ngon, sp tốt, dêz sử dụng, nấu dk nhiều món ngon đãi cả nhà, sẽ giới thiệu cho người thân bạn bè mua",5
26469,3.13427E+14,14291,RK752168,Gia đình mình rất thích xài hiệu Tefal vì biết hiệu này cách đây 25 năm khi được người nhà gửi về chảo để xài nên giờ mình thường xuyên xài hiệu này thôi! Nhưng k hiểu sao làm này thấy có đăng tặng quà mà k thấy gửi quà tặng kèm vậy? Xin cho một lời giải thích phía nhà cung cấp ạ! Xin cám ơn.,5
26471,3.1345E+14,41561,HB643138,"Giao hàng rất nhanh luôn. Giao về tỉnh, mình đặt tối thứ 7. Trưa nay đã nhận được. Hài lòngggg",5
26473,3.1221E+14,22016,CCWCW2-021,Very fast delivery.,5
26475,3.13417E+14,47356,G1436105,Nồi đẹp hài lòng - Đóng gói chắc chắn - Nhìn rất thích cách đóng gói rất cẩn thận chứ không như nhiều chỗ.,5
26477,3.13439E+14,43514,G1430405,Tran T. 13 Oct 2021,5
26480,3.12215E+14,21749,H9109014,Hồng N. 29 Oct 2021,5
26481,3.12215E+14,21749,EY701D15,Hồng N. 22 Oct 2021,5
26484,3.13403E+14,17977,K221S244,Hai D. 18 Oct 2021,5
26485,3.13403E+14,17977,G2550243,Hai D. 18 Oct 2021,5
26488,3.13396E+14,43792,RK732168,Trang N. 05 thg 11 2021,5
26489,3.13396E+14,43792,B2240596,Trang N. 05 thg 11 2021,4
26491,3.1224E+14,5370,G1352395,very good,5
26496,3.13432E+14,55056,G2552802,tran V. 11 Oct 2021,5
26497,3.13432E+14,55056,K221S244,tran V. 11 Oct 2021,5
26498,3.13432E+14,55056,CCWCW2-07,tran V. 11 Oct 2021,5
26499,3.13432E+14,55056,G1436105,tran V. 11 Oct 2021,5
26501,3.1223E+14,4468,G1431905,0921178294 19 Oct 2021,5
26503,3.12176E+14,51420,CCWCW2-07,kim Á. 22 Oct 2021,4
26505,3.12209E+14,43250,CCWCW2-04,chảo này không nấu được bếp từ à shop?,5
26507,3.12169E+14,29589,G1430405,Nguyen H. 13 thg 11 2021,5
26509,3.12199E+14,12989,B2266695,Anh T. 22 Oct 2021,4
26511,3.13413E+14,11000,H9100514,giao hàng nhanh. nhưng chảo bị móp. cần tư vấn để đổi lại chảo,4
26513,3.13425E+14,11199,G1350296,964234403 12 Oct 2021,5
26515,3.12218E+14,7177,B2266695,353256925 29 Oct 2021,5
26517,3.122E+14,2182,CCWCW2-04,0393139071 21 Oct 2021,5
26519,3.1217E+14,27592,B2266695,hàng đóng gói ko cẩn thận vận chuyển bị móp méo. nhưng bù lại chảo dùng rất ưng ý,5
26521,3.12169E+14,25340,B2266495,"Xài tốt lắm , đáng tiền !",5
26523,3.13369E+14,50797,B2266695,hoaithu 11 Oct 2021,5
26525,3.1221E+14,20039,B2266695,Huynh C. 01 thg 11 2021,4
26527,3.12161E+14,3316,CCWCW2-07,"đóng gói cẩn thận , sản phẩm rất tốt vả nhà nên mua nha sẽ ko làm thất vọng nha! ủng hộ shop dài dài nè!",5
26530,3.134E+14,21065,G134S495,bss,5
26531,3.134E+14,21065,G1436606,hàng đẹp như hình giao nhanh đóng gói chắc chắn. còn độ bền thì phải dùng mới biết. mà chảo tặng thì tay cầm hơi lỏng.,5
26533,3.12189E+14,47693,B2240596,Vinh 05 thg 11 2021,5
26535,3.12161E+14,25538,H9100514,Mình mua chảo từ nhưng lại k dùng được với bếp từ. Bạn kiểm tra lại giúp mình. Mình đã nhận được hỗ trợ từ dịch vụ chăm sóc KH của nhà bán.,4
26538,3.13366E+14,48995,RK732168,Vũ T. 13 Oct 2021,5
26539,3.13366E+14,48995,B2240596,Vũ T. 12 Oct 2021,5
